"","ind_id","ind_definition","reportyear","race_eth_code","race_eth_name","geotype","geotypevalue","geoname","county_name","county_fips","region_name","region_code","cost_yr","median_income","affordability_ratio","LL95_affordability_ratio","UL95_affordability_ratio","se_food_afford","rse_food_afford","food_afford_decile","CA_RR_Affordability","ave_fam_size","version"
"30",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06059","Orange","Orange","06059","Southern California","14",7760.672208,38134,0.2035106,0.1955432,0.211478,0.004065,1.9974357,NA,0.7639212,3.3,2013-04-12 04:33:06
"31",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06061","Placer","Placer","06061","Sacramento Area","08",6294.7661184,40202,0.1565784,0.1409628,0.1721941,0.0079672,5.088286,NA,0.5877512,2.78,2013-04-12 04:33:06
"32",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06063","Plumas","Plumas","06063","Northeast Sierra","06",5030.417892,25125,0.2002156,0.0918904,0.3085409,0.055268,27.6042285,NA,0.751553,2.29,2013-04-12 04:33:06
"33",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06065","Riverside","Riverside","06065","Southern California","14",8109.0594,28033,0.2892683,0.2763096,0.3022271,0.0066116,2.2856258,NA,1.0858317,3.5,2013-04-12 04:33:06
"34",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06067","Sacramento","Sacramento","06067","Sacramento Area","08",6908.0243544,30286,0.228093,0.2203309,0.235855,0.0039602,1.7362342,NA,0.8561967,3.09,2013-04-12 04:33:06
"35",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06069","San Benito","San Benito","06069","Monterey Bay","04",6591.0940176,23162,0.284565,0.095114,0.474016,0.0966587,33.9671756,NA,1.0681766,2.89,2013-04-12 04:33:06
"36",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06071","San Bernardino","San Bernardino","06071","Southern California","14",8359.771368,27814,0.3005598,0.2858949,0.3152248,0.0074821,2.4893982,NA,1.1282168,3.6,2013-04-12 04:33:06
"37",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06073","San Diego","San Diego","06073","San Diego","09",6766.865472,30021,0.2254044,0.2147587,0.2360501,0.0054315,2.4096608,NA,0.8461045,3.24,2013-04-12 04:33:06
"38",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06075","San Francisco","San Francisco","06075","Bay Area","01",7471.0506132,34410,0.2171186,0.1890764,0.2451607,0.0143072,6.5895879,NA,0.8150019,3.27,2013-04-12 04:33:06
"39",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06077","San Joaquin","San Joaquin","06077","San Joaquin Valley","10",7422.425856,25632,0.2895765,0.2704891,0.308664,0.0097385,3.3630075,NA,1.0869886,3.33,2013-04-12 04:33:06
"40",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06079","San Luis Obispo","San Luis Obispo","06079","San Luis Obispo","11",6334.5490008,28082,0.2255733,0.1899602,0.2611864,0.0181699,8.0550035,NA,0.8467384,2.79,2013-04-12 04:33:06
"41",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06081","San Mateo","San Mateo","06081","Bay Area","01",7142.9546304,43668,0.1635741,0.1486761,0.1784721,0.007601,4.6468337,NA,0.6140111,3.17,2013-04-12 04:33:06
"42",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06083","Santa Barbara","Santa Barbara","06083","Santa Barbara","12",7170.7259496,29425,0.243695,0.2186703,0.2687198,0.0127677,5.239223,NA,0.9147623,3.17,2013-04-12 04:33:06
"43",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06085","Santa Clara","Santa Clara","06085","Bay Area","01",7304.328768,38280,0.1908132,0.1766661,0.2049603,0.0072179,3.7827177,NA,0.7162588,3.2,2013-04-12 04:33:06
"44",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06087","Santa Cruz","Santa Cruz","06087","Monterey Bay","04",6641.9994624,27755,0.2393082,0.1928322,0.2857843,0.0237123,9.9086723,NA,0.8982955,2.96,2013-04-12 04:33:06
"45",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06089","Shasta","Shasta","06089","Shasta","13",6842.318442,19045,0.3592711,0.2856826,0.4328597,0.0375452,10.4503732,NA,1.3486024,3.05,2013-04-12 04:33:06
"46",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06091","Sierra","Sierra","06091","Northeast Sierra","06",9238.44,9125,1.0124318,0,3.0844946,1.0571749,104.4193701,NA,3.8003831,3.84,2013-04-12 04:33:06
"47",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06093","Siskiyou","Siskiyou","06093","Northeast Sierra","06",5553.3771732,16638,0.3337767,0.274809,0.3927444,0.0300856,9.01368,NA,1.2529036,2.53,2013-04-12 04:33:06
"48",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06095","Solano","Solano","06095","Bay Area","01",7181.1804168,33092,0.2170065,0.194793,0.23922,0.0113334,5.2226142,NA,0.8145813,3.18,2013-04-12 04:33:06
"49",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06097","Sonoma","Sonoma","06097","Bay Area","01",6762.1242696,35697,0.1894312,0.1748381,0.2040242,0.0074454,3.930413,NA,0.7110711,2.97,2013-04-12 04:33:06
"50",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06099","Stanislaus","Stanislaus","06099","San Joaquin Valley","10",7587.539898,21001,0.3612942,0.327616,0.3949724,0.0171828,4.7558888,NA,1.3561965,3.39,2013-04-12 04:33:06
"51",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06101","Sutter","Sutter","06101","Sacramento Area","08",7057.83852,21385,0.3300369,0.2664315,0.3936423,0.0324517,9.8327594,NA,1.2388653,3.2,2013-04-12 04:33:06
"52",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06103","Tehama","Tehama","06103","Northern Sacramento Valley","07",6450.0733968,21615,0.2984073,0.2207507,0.3760639,0.0396207,13.2773945,NA,1.1201367,2.93,2013-04-12 04:33:06
"53",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06105","Trinity","Trinity","06105","North Coast","05",5856.2790816,17099,0.3424925,0.1983687,0.4866162,0.0735325,21.469821,NA,1.2856201,2.68,2013-04-12 04:33:06
"54",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06107","Tulare","Tulare","06107","San Joaquin Valley","10",8050.3527816,19735,0.4079226,0.3744038,0.4414415,0.0171014,4.1923265,NA,1.5312263,3.66,2013-04-12 04:33:06
"55",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06109","Tuolumne","Tuolumne","06109","Central/Southeast Sierra","03",5629.100448,22020,0.2556358,0.1915369,0.3197347,0.0327035,12.7930125,NA,0.9595847,2.57,2013-04-12 04:33:06
"56",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06111","Ventura","Ventura","06111","Southern California","14",7609.9408128,39816,0.1911277,0.1731743,0.2090811,0.0091599,4.7925625,NA,0.7174395,3.24,2013-04-12 04:33:06
"57",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06113","Yolo","Yolo","06113","Sacramento Area","08",6851.466108,32020,0.2139746,0.1833919,0.2445572,0.0156034,7.292175,NA,0.8032002,3.02,2013-04-12 04:33:06
"58",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","CO","06115","Yuba","Yuba","06115","Sacramento Area","08",7090.7771712,23260,0.3048485,0.2668084,0.3428887,0.0194082,6.366514,NA,1.1443154,3.22,2013-04-12 04:33:06
"59",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00135","Acalanes Ridge CDP","Contra Costa","06013","Bay Area","01",5890.3536,102750,0.057327,0,0.1351098,0.0396851,69.2257748,10,0.2151895,2.44,2013-04-12 04:33:06
"60",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00156","Acampo CDP","San Joaquin","06077","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"61",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00212","Acton CDP","Los Angeles","06037","Southern California","14",8087.94024,12500,0.6470352,0,1.7674205,0.5716251,88.3452891,1,2.4287876,3.44,2013-04-12 04:33:06
"62",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00296","Adelanto city","San Bernardino","06071","Southern California","14",9411.2036748,16997,0.5536979,0.4232434,0.6841525,0.0665585,12.0207164,2,2.0784257,4.01,2013-04-12 04:33:06
"63",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00310","Adin CDP","Modoc","06049","Northeast Sierra","06",9432.84,NA,NA,NA,NA,NA,NA,NA,NA,3.92,2013-04-12 04:33:06
"64",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00394","Agoura Hills city","Los Angeles","06037","Southern California","14",6691.5903,52596,0.1272262,0.0556859,0.1987665,0.0365002,28.6891812,9,0.4775713,2.75,2013-04-12 04:33:06
"65",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00450","Agua Dulce CDP","Los Angeles","06037","Southern California","14",7621.7316,26083,0.2922107,0.2366547,0.3477667,0.0283449,9.7001547,5,1.0968765,3.07,2013-04-12 04:33:06
"66",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00464","Aguanga CDP","Riverside","06065","Southern California","14",9683.1132,2500,3.8732453,NA,NA,NA,NA,1,14.5390695,3.89,2013-04-12 04:33:06
"67",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00478","Ahwahnee CDP","Madera","06039","San Joaquin Valley","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46,2013-04-12 04:33:06
"68",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00535","Airport CDP","Stanislaus","06099","San Joaquin Valley","10",6478.7267424,6042,1.0722818,0,2.2029328,0.5768628,53.7976819,1,4.0250433,2.88,2013-04-12 04:33:06
"69",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00562","Alameda city","Alameda","06001","Bay Area","01",7198.738464,30889,0.2330518,0.1695585,0.2965452,0.0323946,13.9001491,6,0.8748108,3.13,2013-04-12 04:33:06
"70",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00618","Alamo CDP","Contra Costa","06013","Bay Area","01",6724.1832,111250,0.0604421,0.0149253,0.1059589,0.0232228,38.4216387,10,0.2268826,2.78,2013-04-12 04:33:06
"71",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00674","Albany city","Alameda","06001","Bay Area","01",6441.72564,61118,0.1053982,0.0999305,0.1108658,0.0027896,2.6467317,10,0.395635,2.74,2013-04-12 04:33:06
"72",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00716","Albion CDP","Mendocino","06045","North Coast","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"73",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00786","Alderpoint CDP","Humboldt","06023","North Coast","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"74",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00898","Alhambra Valley CDP","Contra Costa","06013","Bay Area","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"75",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00884","Alhambra city","Los Angeles","06037","Southern California","14",7274.6735316,40589,0.1792277,0.1454454,0.21301,0.0172359,9.616752,7,0.6727702,3.09,2013-04-12 04:33:06
"76",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00947","Aliso Viejo city","Orange","06059","Southern California","14",6696.4328496,48520,0.1380139,0.1054203,0.1706074,0.0166294,12.0490533,9,0.5180651,2.82,2013-04-12 04:33:06
"77",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00982","Alleghany CDP","Sierra","06091","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2013-04-12 04:33:06
"78",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","00996","Allendale CDP","Solano","06095","Bay Area","01",7656.1104,24750,0.3093378,0,1.3781986,0.5453371,176.2917935,4,1.1611668,3.16,2013-04-12 04:33:06
"79",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01010","Allensworth CDP","Tulare","06107","San Joaquin Valley","10",8120.64,19500,0.4164431,0.2622941,0.570592,0.0786474,18.8855142,3,1.5632098,3.38,2013-04-12 04:33:06
"80",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01094","Almanor CDP","Plumas","06063","Northeast Sierra","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"81",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01150","Alondra Park CDP","Los Angeles","06037","Southern California","14",7142.5734,10703,0.6673431,0.2726372,1.062049,0.2013806,30.1764671,1,2.5050177,3.25,2013-04-12 04:33:06
"82",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01164","Alpaugh CDP","Tulare","06107","San Joaquin Valley","10",7186.6517088,9792,0.7339309,0.176938,1.2909239,0.2841801,38.7202757,1,2.7549696,3.28,2013-04-12 04:33:06
"83",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01192","Alpine CDP","San Diego","06073","San Diego","09",5647.7083944,41691,0.1354659,0.1037894,0.1671424,0.0161615,11.9302976,9,0.5085007,2.67,2013-04-12 04:33:06
"84",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01228","Alpine Village CDP","Alpine","06003","Central/Southeast Sierra","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22,2013-04-12 04:33:06
"85",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01276","Alta CDP","Placer","06061","Sacramento Area","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2013-04-12 04:33:06
"86",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01360","Alta Sierra CDP","Nevada","06057","Northeast Sierra","06",5345.7048048,33897,0.1577044,0.1006134,0.2147954,0.0291281,18.4700427,8,0.5919777,2.38,2013-04-12 04:33:06
"87",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01290","Altadena CDP","Los Angeles","06037","Southern California","14",7665.4362,50859,0.1507194,0.0909863,0.2104524,0.0304761,20.2203949,8,0.565758,3.3,2013-04-12 04:33:06
"88",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01416","Alto CDP","Marin","06041","Bay Area","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-04-12 04:33:06
"89",757,"Food affordability for female-headed household with children under 18 years","2006-2010",9,"Total","PL","01444","Alturas city","Modoc","06049","Northeast Sierra","06",6973.760178,16174,0.431171,0.158644,0.7036981,0.1390444,32.2480866,3,1.6184943,3.05,2013-04-12 04:33:06
